S. No.,tracking_id,cluster,lat,lng
5029,UID1000192481,5,12.9885,77.5567
5030,UID1000192482,5,12.9881,77.5582
5031,UID1000192483,5,12.9919,77.5599
5032,UID1000192484,5,12.9918555,77.5598852
5033,UID1000192485,5,12.9952776,77.5601682
5034,UID1000192487,5,12.994,77.5598
5035,UID1000192542,5,13.0007,77.5262
5036,UID1000192838,5,12.9906,77.5638
5037,UID1000192855,5,13.0313,77.56
5038,UID1000192887,5,13.0006,77.5446
5039,UID1000192888,5,13.0124,77.5441
5040,UID1000192889,5,13.0177,77.541
5041,UID1000192890,5,13.0174458,77.5409935
5042,UID1000192972,5,12.9959,77.5462
5043,UID1000192973,5,12.9873,77.5471
5044,UID1000193092,5,13.0311,77.5611
5045,UID1000193754,5,13.0099,77.5395
5046,UID1000193990,5,13.0043,77.54
5047,UID1000194206,5,13.0219128,77.5591181
5048,UID1000194445,5,13.0001,77.5696
5049,UID1000194446,5,13.003,77.5694
5050,UID1000194562,5,12.9889,77.5495
5051,UID1000194563,5,12.9898,77.5486
5052,UID1000194726,5,12.9959,77.5245
5053,UID1000194803,5,12.9922,77.5366
5054,UID1000194804,5,12.9927,77.5301
5055,UID1000194805,5,12.9919,77.5366
5056,UID1000194806,5,12.9919,77.5362
5057,UID1000194809,5,12.9956,77.526
5058,UID1000194900,5,12.9957,77.5263
5059,UID1000194902,5,12.9952,77.5266
5060,UID1000194940,5,12.9859843,77.5470698
5061,UID1000195123,5,13.0347,77.561
5062,UID1000195287,5,12.9975,77.5288
5063,UID1000195300,5,12.9959,77.5296
5064,UID1000195306,5,12.9956,77.5256
5065,UID1000195311,5,12.9957,77.5265
5066,UID1000195314,5,12.9948,77.5276
5067,UID1000195318,5,13.0118,77.5442
5068,UID1000195319,5,13.0003,77.5444
5069,UID1000195685,5,13.0041,77.5359
5070,UID1000195686,5,13.0052,77.5368
5071,UID1000195687,5,13.0052,77.5372
5072,UID1000195688,5,13.0049,77.5374
5073,UID1000195689,5,13.0045,77.5369
5074,UID1000195690,5,13.0034,77.5361
5075,UID1000195691,5,13.0033,77.5364
5076,UID1000195692,5,13.0062,77.5371
5077,UID1000195693,5,13.0064,77.5369
5078,UID1000195694,5,13.0077,77.5351
5079,UID1000195697,5,12.9955,77.5265
5080,UID1000195705,5,12.9992,77.5224
5081,UID1000195712,5,12.9963,77.5267
5082,UID1000195715,5,13.0201,77.5607
5083,UID1000195716,5,13.0211,77.5603
5084,UID1000195717,5,13.0211,77.5613
5085,UID1000195718,5,13.0216,77.5615
5086,UID1000195719,5,13.0217,77.5618
5087,UID1000195720,5,13.0218,77.5602
5088,UID1000195721,5,13.023,77.5604
5089,UID1000195722,5,13.0212,77.5578
5090,UID1000195723,5,13.0211,77.5562
5091,UID1000195724,5,13.0225,77.5586
5092,UID1000195907,5,12.9873,77.5653
5093,UID1000195938,5,12.9958,77.5282
5094,UID1000195940,5,12.9956,77.5263
5095,UID1000195957,5,12.9951,77.5372
5096,UID1000195958,5,12.9925,77.5349
5097,UID1000195960,5,12.9973,77.5301
5098,UID1000195962,5,12.9966,77.5345
5099,UID1000195992,5,12.994,77.5458
5100,UID1000195994,5,12.9963,77.5472
5101,UID1000196029,5,13.0191,77.5502
5102,UID1000196030,5,12.9962,77.5513
5103,UID1000196032,5,13.0217,77.5494
5104,UID1000196033,5,13.0207,77.5505
5105,UID1000196034,5,13.0205,77.5512
5106,UID1000196035,5,13.0189,77.5517
5107,UID1000196037,5,12.99,77.5532
5108,UID1000196038,5,13.022,77.5495
5109,UID1000196039,5,13.0195,77.5519
5110,UID1000196112,5,12.9961,77.5312
5111,UID1000196122,5,12.9861,77.5653
5112,UID1000196123,5,12.9845,77.5627
5113,UID1000196124,5,12.9899,77.5541
5114,UID1000196131,5,12.984,77.5619
5115,UID1000196132,5,12.9854,77.5619
5116,UID1000196133,5,12.9847,77.5625
5117,UID1000196134,5,12.9844,77.5621
5118,UID1000196135,5,12.9864,77.563
5119,UID1000196136,5,12.9883,77.5632
5120,UID1000196137,5,12.988,77.5651
5121,UID1000196138,5,12.9873,77.5665
5122,UID1000196139,5,12.9875,77.5665
5123,UID1000196140,5,12.9872,77.5683
5124,UID1000196141,5,12.9944,77.5665
5125,UID1000196142,5,12.9947,77.5664
5126,UID1000196185,5,13.0016,77.5366
5127,UID1000196203,5,12.9941,77.5544
5128,UID1000196204,5,12.9911,77.568
5129,UID1000196205,5,12.9911,77.5687
5130,UID1000196206,5,12.9916,77.5691
5131,UID1000196207,5,12.9906,77.5693
5132,UID1000196208,5,12.9897,77.5689
5133,UID1000196209,5,12.9899,77.5688
5134,UID1000196210,5,12.9903,77.568
5135,UID1000196211,5,12.9906,77.5675
5136,UID1000196212,5,12.9914,77.5651
5137,UID1000196213,5,13.0094,77.5317
5138,UID1000196214,5,13.0092,77.532
5139,UID1000196215,5,13.0074,77.5309
5140,UID1000196242,5,12.9997,77.552
5141,UID1000196243,5,13.0004,77.5519
5142,UID1000196244,5,13.0005,77.5519
5143,UID1000196245,5,13.0019,77.5518
5144,UID1000196246,5,13.0022,77.5528
5145,UID1000196273,5,13.0258,77.5556
5146,UID1000196274,5,13.0231,77.5561
5147,UID1000196275,5,13.0257,77.5545
5148,UID1000196276,5,13.0268,77.5544
5149,UID1000196277,5,13.0277,77.5544
5150,UID1000196279,5,13.0297,77.5536
5151,UID1000196280,5,13.03,77.5536
5152,UID1000196281,5,13.0313,77.5537
5153,UID1000196282,5,13.0307,77.5524
5154,UID1000196283,5,13.0307,77.5522
5155,UID1000196284,5,13.0278,77.5545
5156,UID1000196285,5,13.0268,77.5556
5157,UID1000196286,5,13.0212,77.5579
5158,UID1000196287,5,13.02,77.5609
5159,UID1000196288,5,13.023,77.5569
5160,UID1000196331,5,12.9998,77.5638
5161,UID1000196332,5,13.0007,77.5632
5162,UID1000196333,5,12.9995,77.5624
5163,UID1000196334,5,13.0003,77.5622
5164,UID1000196335,5,12.999,77.5623
5165,UID1000196336,5,12.9979,77.5641
5166,UID1000196337,5,12.9985,77.5615
5167,UID1000196338,5,12.998,77.5609
5168,UID1000196339,5,12.9975,77.5586
5169,UID1000196340,5,12.9966,77.5587
5170,UID1000196341,5,12.9964,77.5588
5171,UID1000196342,5,12.9948,77.5588
5172,UID1000196371,5,12.9904,77.5278
5173,UID1000196384,5,12.9797,77.5585
5174,UID1000196385,5,12.9797,77.5585
5175,UID1000196386,5,12.9801,77.5585
5176,UID1000196387,5,12.975,77.5534
5177,UID1000196388,5,12.9792,77.5577
5178,UID1000196389,5,12.9805,77.5583
5179,UID1000196390,5,12.979,77.5547
5180,UID1000196391,5,12.9781,77.5536
5181,UID1000196392,5,12.9734,77.5532
5182,UID1000196393,5,12.9719,77.5496
5183,UID1000196414,5,12.9819,77.555
5184,UID1000196415,5,12.9824,77.557
5185,UID1000196416,5,12.9913,77.5582
5186,UID1000196417,5,12.9914,77.5588
5187,UID1000196418,5,12.9913,77.559
5188,UID1000196447,5,12.9911,77.5597
5189,UID1000196448,5,12.9978,77.575
5190,UID1000196449,5,12.998,77.5749
5191,UID1000196450,5,12.9982,77.575
5192,UID1000196452,5,13.0044,77.5779
5193,UID1000196453,5,13.0055,77.5769
5194,UID1000196454,5,13.0035,77.5755
5195,UID1000196455,5,13.0034,77.5756
5196,UID1000196456,5,13.0041,77.5722
5197,UID1000196457,5,13.0199,77.5426
5198,UID1000196458,5,13.0194,77.5419
5199,UID1000196459,5,13.017,77.5409
5200,UID1000196460,5,13.016,77.5405
5201,UID1000196461,5,13.0158,77.5404
5202,UID1000196462,5,13.0162,77.5391
5203,UID1000196463,5,13.0158,77.5388
5204,UID1000196464,5,13.0144,77.5397
5205,UID1000196465,5,13.0173,77.5414
5206,UID1000196466,5,13.0166,77.5412
5207,UID1000196497,5,12.9937,77.5648
5208,UID1000196498,5,12.9939,77.5527
5209,UID1000196499,5,13.0069,77.5728
5210,UID1000196500,5,13.0028,77.5755
5211,UID1000196501,5,13.0028,77.5744
5212,UID1000196502,5,13.0037,77.5653
5213,UID1000196503,5,13.0034,77.5654
5214,UID1000196504,5,13.004,77.5652
5215,UID1000196505,5,13.0074,77.5669
5216,UID1000196506,5,13.008,77.5712
5217,UID1000196507,5,13.0028,77.5793
5218,UID1000196508,5,13.0027,77.5794
5219,UID1000196509,5,13.0245,77.5613
5220,UID1000196510,5,13.0264,77.5601
5221,UID1000196511,5,13.027,77.5568
5222,UID1000196523,5,13.0245,77.538
5223,UID1000196524,5,13.0243,77.5376
5224,UID1000196525,5,13.0253,77.5376
5225,UID1000196527,5,13.0257,77.5373
5226,UID1000196528,5,13.0262,77.5366
5227,UID1000196529,5,13.0265,77.5368
5228,UID1000196530,5,13.0272,77.5367
5229,UID1000196531,5,13.0279,77.5368
5230,UID1000196532,5,13.0276,77.5364
5231,UID1000196550,5,13.0155,77.5402
5232,UID1000196551,5,13.0161,77.5412
5233,UID1000196553,5,13.0175,77.5408
5234,UID1000196554,5,13.0164,77.5411
5235,UID1000196555,5,13.0283,77.5604
5236,UID1000196556,5,13.0287,77.5598
5237,UID1000196557,5,13.0331,77.5615
5238,UID1000196558,5,13.0333,77.5616
5239,UID1000196559,5,13.0352,77.5618
5240,UID1000196560,5,13.0377,77.5617
5241,UID1000196561,5,13.0378,77.5616
5242,UID1000196562,5,13.0316,77.551
5243,UID1000196563,5,13.0342,77.5566
5244,UID1000196564,5,13.0311,77.5505
5245,UID1000196565,5,13.0306,77.5501
5246,UID1000196566,5,13.0326,77.5521
5247,UID1000196631,5,13.0038,77.5559
5248,UID1000196632,5,13.0037,77.5572
5249,UID1000196633,5,13.0035,77.5577
5250,UID1000196634,5,13.0051,77.5585
5251,UID1000196635,5,13.0051,77.5587
5252,UID1000196636,5,13.0061,77.5589
5253,UID1000196637,5,13.0054,77.5588
5254,UID1000196638,5,13.0031,77.5596
5255,UID1000196639,5,13.0013,77.5558
5256,UID1000196640,5,13.0013,77.5554
5257,UID1000196641,5,13.0018,77.5534
5258,UID1000196674,5,13.002,77.559
5259,UID1000196675,5,12.9988,77.5541
5260,UID1000196676,5,12.9966,77.5554
5261,UID1000196677,5,12.9955,77.5574
5262,UID1000196678,5,12.9947,77.5584
5263,UID1000196688,5,12.9828,77.545
5264,UID1000196689,5,12.9822,77.5445
5265,UID1000196690,5,12.9812,77.5447
5266,UID1000196691,5,12.9819,77.5459
5267,UID1000196692,5,12.9819,77.5458
5268,UID1000196693,5,12.9819,77.5445
5269,UID1000196694,5,12.9818,77.5428
5270,UID1000196695,5,12.9822,77.543
5271,UID1000196696,5,12.9823,77.5434
5272,UID1000196697,5,12.9837,77.5434
5273,UID1000196698,5,12.9845,77.5401
5274,UID1000196699,5,12.9877,77.5399
5275,UID1000196700,5,13.0126,77.54
5276,UID1000196701,5,13.0146,77.5402
5277,UID1000196702,5,13.0153,77.5405
5278,UID1000196703,5,13.015,77.5395
5279,UID1000196704,5,13.0139,77.541
5280,UID1000196705,5,13.0133,77.5412
5281,UID1000196706,5,13.0132,77.5408
5282,UID1000196707,5,13.0166,77.5413
5283,UID1000196708,5,13.0187,77.5414
5284,UID1000196709,5,13.0193,77.542
5285,UID1000196761,5,13.0218,77.5386
5286,UID1000196762,5,13.0221,77.5388
5287,UID1000196763,5,13.0275,77.5376
5288,UID1000196764,5,13.027,77.5384
5289,UID1000196767,5,13.0269,77.5395
5290,UID1000196768,5,13.0275,77.5396
5291,UID1000196769,5,13.0265,77.5395
5292,UID1000196770,5,13.0276,77.5387
5293,UID1000196771,5,12.9856,77.5397
5294,UID1000196773,5,12.9922,77.5265
5295,UID1000196774,5,12.9913,77.5263
5296,UID1000196793,5,13.0128,77.5451
5297,UID1000196794,5,13.0135,77.5448
5298,UID1000196795,5,13.0134,77.5448
5299,UID1000196796,5,13.0129,77.5465
5300,UID1000196799,5,13.0154,77.5471
5301,UID1000196800,5,13.0146,77.5459
5302,UID1000196801,5,13.0222,77.5386
5303,UID1000196802,5,13.0246,77.5376
5304,UID1000196804,5,13.0348,77.5587
5305,UID1000196805,5,13.0329,77.5575
5306,UID1000196806,5,13.0328,77.5576
5307,UID1000196807,5,13.0322,77.5573
5308,UID1000196808,5,13.0321,77.5569
5309,UID1000196809,5,13.0311,77.5556
5310,UID1000196810,5,13.0305,77.5554
5311,UID1000196811,5,13.029,77.5555
5312,UID1000196812,5,13.0281333,77.55527
5313,UID1000196813,5,13.0278,77.5557
5314,UID1000196814,5,13.0278,77.5551
5315,UID1000196815,5,13.0255,77.5546
5316,UID1000196816,5,13.021,77.5584
5317,UID1000196817,5,13.0208,77.5587
5318,UID1000196818,5,13.0244,77.556
5319,UID1000196819,5,13.0248,77.555
5320,UID1000196820,5,13.0251,77.5591
5321,UID1000196821,5,13.0252,77.5592
5322,UID1000196901,5,12.9948,77.5567
5323,UID1000196904,5,12.9941,77.556
5324,UID1000196905,5,12.9937,77.559
5325,UID1000196906,5,12.9946,77.5589
5326,UID1000196907,5,12.9946,77.5591
5327,UID1000196908,5,12.9947,77.5605
5328,UID1000196909,5,12.995,77.5606
5329,UID1000196910,5,12.9956,77.5601
5330,UID1000196911,5,12.9957,77.5601
5331,UID1000196914,5,12.9892,77.561
5332,UID1000196949,5,13.0058,77.5554
5333,UID1000196950,5,13.005,77.5561
5334,UID1000196951,5,13.0053,77.5564
5335,UID1000196952,5,13.0051,77.5573
5336,UID1000196953,5,13.0051,77.5586
5337,UID1000196954,5,13.0041,77.5561
5338,UID1000196955,5,13.0033,77.5584
5339,UID1000196957,5,13.0182,77.5416
5340,UID1000196987,5,13.0064,77.5472
5341,UID1000196992,5,12.9903,77.561
5342,UID1000196993,5,13.0093,77.5596
5343,UID1000196994,5,13.0059,77.5497
5344,UID1000196995,5,13.03,77.5444
5345,UID1000196996,5,13.0305,77.545
5346,UID1000196997,5,13.0278,77.5473
5347,UID1000196998,5,13.0444,77.5526
5348,UID1000197000,5,13.0299,77.5448
5349,UID1000197001,5,13.0289,77.5452
5350,UID1000197002,5,13.0413,77.5491
5351,UID1000197003,5,13.0441,77.5531
5352,UID1000197004,5,13.0345,77.5475
5353,UID1000197005,5,13.03,77.5509
5354,UID1000197006,5,13.0348,77.5473
5355,UID1000197007,5,13.0297,77.5497
5356,UID1000197008,5,13.0386,77.548
5357,UID1000197009,5,13.0302,77.5488
5358,UID1000197010,5,13.0292,77.5494
5359,UID1000197011,5,13.0293,77.5512
5360,UID1000197012,5,13.0299,77.549
5361,UID1000197013,5,13.0289,77.5451
5362,UID1000197015,5,13.0113,77.5434
5363,UID1000197016,5,13.0117,77.5411
5364,UID1000197017,5,13.0118,77.5413
5365,UID1000197018,5,13.0117,77.5411
5366,UID1000197019,5,13.012,77.5414
5367,UID1000197020,5,13.0108,77.5398
5368,UID1000197023,5,13.0151,77.5291
5369,UID1000197024,5,13.0152,77.5295
5370,UID1000197034,5,12.9848,77.5718
5371,UID1000197037,5,12.9905,77.5736
5372,UID1000197038,5,12.9909,77.5733
5373,UID1000197039,5,13.0113,77.5426
5374,UID1000197040,5,13.0101,77.5421
5375,UID1000197043,5,13.0154,77.5292
5376,UID1000197044,5,13.0151,77.5295
5377,UID1000197127,5,12.9949,77.5661
5378,UID1000197128,5,12.9948,77.5652
5379,UID1000197129,5,12.9958,77.5634
5380,UID1000197130,5,12.9915,77.5635
5381,UID1000197131,5,12.9914,77.5638
5382,UID1000197293,5,12.998,77.5295
5383,UID1000197295,5,12.9975,77.5302
5384,UID1000197296,5,12.9975,77.5302
5385,UID1000197297,5,13.0016,77.5307
5386,UID1000197298,5,13.0014,77.5315
5387,UID1000197299,5,13.005,77.5295
5388,UID1000188149,5,12.9956,77.5781
5389,UID1000185692,5,12.9977368,77.559146
5390,UID1000185693,5,12.9970784,77.5586716
5391,UID1000187785,5,12.9935,77.5765
5392,UID1000188845,5,12.9958,77.5773
5393,UID1000189223,5,12.9892,77.5619
5394,UID1000189228,5,12.9948,77.5764
5395,UID1000189229,5,12.9956,77.5793
5396,UID1000189233,5,12.9888,77.5498
5397,UID1000189678,5,12.9941,77.5382
5398,UID1000189685,5,12.9858,77.5616
5399,UID1000189687,5,12.9868,77.5615
5400,UID1000190891,5,13.0018,77.5759
5401,UID1000192410,5,12.9957,77.5776
5402,UID1000192358,5,12.9882,77.5623
5403,UID1000192359,5,12.9889,77.5632
5404,UID1000192362,5,12.9884,77.5619
5405,UID1000192408,5,12.9989,77.5749
5406,UID1000192409,5,12.9976,77.5781
5407,UID1000192411,5,12.9974,77.5592
5408,UID1000192413,5,12.9983,77.5589
5409,UID1000192414,5,12.9981,77.5581
5410,UID1000190884,5,13.0004,77.5796
5411,UID1000192407,5,12.9989,77.5748
5412,UID1000185694,5,12.9966099,77.5587138
5413,UID1000192412,5,12.9983,77.5589
5414,UID1000192361,5,12.9884,77.5619
5415,UID1000188846,5,12.9964,77.577
5416,UID1000190990,5,12.997,77.5418
5417,UID1000190886,5,13.002,77.5803
5418,UID1000190892,5,13.0074,77.5413
5419,UID1000192415,5,12.998,77.5783
5420,UID1000121709,5,13.0339,77.5564
5421,UID1000154164,5,13.0019,77.5738
5422,UID1000154447,5,13.0358,77.5609
5423,UID1000154485,5,13.0235,77.5601
5424,UID1000155085,5,12.9975924,77.577038
5425,UID1000155950,5,12.9800452,77.5570129
5426,UID1000157175,5,12.9879,77.5509
5427,UID1000181934,5,13.0189,77.5506
5428,UID1000181935,5,13.0192,77.5509
5429,UID1000181938,5,12.9983,77.5589
5430,UID1000181940,5,12.9973,77.5578
5431,UID1000181941,5,12.9915,77.5547
5432,UID1000181943,5,13.0116,77.5443
5433,UID1000181944,5,13.0126,77.5452
5434,UID1000181946,5,13.0136,77.5448
5435,UID1000181977,5,13.009,77.5632
5436,UID1000182013,5,13.0253,77.5379
5437,UID1000182016,5,13.0204,77.535
5438,UID1000182017,5,13.0213,77.5589
5439,UID1000182018,5,13.0242,77.5573
5440,UID1000182288,5,13.0015,77.5612
5441,UID1000182290,5,13.0005,77.5609
5442,UID1000182291,5,13.0004,77.5605
5443,UID1000182292,5,13.0007,77.5601
5444,UID1000182575,5,12.9998834,77.5807532
5445,UID1000185064,5,12.9928,77.5272
5446,UID1000185066,5,12.9929,77.5269
5447,UID1000185068,5,12.9932,77.5303
5448,UID1000185071,5,12.9891,77.5327
5449,UID1000185072,5,12.9944,77.5262
5450,UID1000185073,5,12.9806,77.5583
5451,UID1000185279,5,12.9955,77.5367
5452,UID1000185595,5,13.0045,77.5409
5453,UID1000185596,5,13.0144,77.5438
5454,UID1000185597,5,13.0128,77.5451
5455,UID1000185598,5,13.0136,77.5447
5456,UID1000185599,5,13.0118,77.5439
5457,UID1000185600,5,12.9972,77.5451
5458,UID1000185601,5,12.9953,77.5462
5459,UID1000185602,5,13.0193,77.5374
5460,UID1000185604,5,12.997,77.5274
5461,UID1000185606,5,12.9945,77.5265
5462,UID1000185690,5,12.9877,77.531
5463,UID1000185947,5,13.0155,77.5471
5464,UID1000185950,5,13.0138,77.5469
5465,UID1000185969,5,12.9925057,77.5487141
5466,UID1000185970,5,12.9924617,77.54872
5467,UID1000185981,5,13.0052,77.5505
5468,UID1000185985,5,12.9879,77.5278
5469,UID1000185986,5,12.9879,77.5292
5470,UID1000185987,5,12.9892,77.5297
5471,UID1000185988,5,12.9888,77.5425
5472,UID1000185989,5,12.9911,77.5419
5473,UID1000185990,5,12.9913,77.5427
5474,UID1000186577,5,12.993,77.5485
5475,UID1000186712,5,13.0018,77.5555
5476,UID1000186715,5,12.9943,77.538
5477,UID1000186716,5,12.9911,77.53
5478,UID1000186718,5,12.9919,77.5285
5479,UID1000186867,5,13.001,77.5639
5480,UID1000186901,5,12.988,77.5355
5481,UID1000186902,5,12.9847,77.536
5482,UID1000186903,5,12.9808,77.5376
5483,UID1000186904,5,12.9807,77.5376
5484,UID1000186905,5,12.985,77.535
5485,UID1000186906,5,12.9894,77.5335
5486,UID1000186910,5,12.9896,77.5336
5487,UID1000187058,5,12.9926,77.5651
5488,UID1000187059,5,12.9938,77.5279
5489,UID1000187060,5,12.9939,77.5277
5490,UID1000187062,5,12.9879,77.5295
5491,UID1000187064,5,12.9889,77.5494
5492,UID1000187065,5,12.9896,77.5491
5493,UID1000187066,5,12.9891,77.549
5494,UID1000187067,5,12.9945,77.5514
5495,UID1000187068,5,12.9898,77.5543
5496,UID1000187069,5,12.9858,77.5347
5497,UID1000187070,5,12.9868,77.5329
5498,UID1000187071,5,12.9897,77.5387
5499,UID1000187072,5,12.9899,77.538
5500,UID1000187073,5,12.9919,77.5378
5501,UID1000187074,5,12.993,77.5363
5502,UID1000187078,5,12.9878,77.5295
5503,UID1000187080,5,12.9907,77.5487
5504,UID1000187081,5,12.9938,77.5527
5505,UID1000187115,5,12.9949,77.556
5506,UID1000187116,5,12.9983,77.5589
5507,UID1000187162,5,12.9953,77.5764
5508,UID1000187229,5,12.9844,77.5533
5509,UID1000187230,5,12.9843,77.5557
5510,UID1000187295,5,12.9981,77.5304
5511,UID1000187296,5,12.9981,77.5304
5512,UID1000187299,5,12.9862,77.5563
5513,UID1000187302,5,13.0003,77.5366
5514,UID1000187304,5,13.0001,77.536
5515,UID1000187305,5,13.0001,77.5357
5516,UID1000187307,5,12.99927,77.53261
5517,UID1000187310,5,13.0023,77.5443
5518,UID1000187311,5,13.0046592,77.5409147
5519,UID1000187664,5,12.992465,77.5554797
5520,UID1000187665,5,12.9874751,77.5535468
5521,UID1000187666,5,12.9883577,77.5584892
5522,UID1000187669,5,12.9988836,77.5315806
5523,UID1000187670,5,13.0127572,77.5449818
5524,UID1000187671,5,13.01284,77.5449317
5525,UID1000187672,5,13.013635,77.5446933
5526,UID1000187678,5,12.9899417,77.54578
5527,UID1000187679,5,12.9887967,77.5458133
5528,UID1000187680,5,12.9869167,77.5559653
5529,UID1000187681,5,12.99173,77.52778
5530,UID1000187682,5,12.9913233,77.52718
5531,UID1000187683,5,12.9889,77.532685
5532,UID1000187723,5,12.9982,77.5277
5533,UID1000187787,5,12.9886697,77.5352064
5534,UID1000188143,5,12.9938711,77.5609516
5535,UID1000188145,5,12.9918527,77.5599321
5536,UID1000188428,5,12.9961434,77.5782644
5537,UID1000188856,5,12.9941842,77.5599766
5538,UID1000188857,5,12.9946436,77.5575399
5539,UID1000188860,5,12.9942746,77.5620093
5540,UID1000189111,5,12.9879751,77.5293297
5541,UID1000189114,5,12.9957301,77.5248188
5542,UID1000189598,5,12.9949937,77.5606817
5543,UID1000189599,5,12.9958888,77.5571616
5544,UID1000189600,5,12.9958418,77.5575168
5545,UID1000189601,5,12.9943838,77.5616857
5546,UID1000190462,5,12.9887402,77.5493471
5547,UID1000190463,5,12.98874,77.5493433
5548,UID1000191167,5,12.9892653,77.5309043
5549,UID1000191169,5,12.9892386,77.5309601
5550,UID1000191185,5,12.9891417,77.549045
5551,UID1000191186,5,12.9798467,77.5415717
5552,UID1000191187,5,12.9895217,77.5367583
5553,UID1000191275,5,12.9910333,77.5419017
5554,UID1000191276,5,12.98863,77.5494367
5555,UID1000191473,5,13.0126505,77.5452071
5556,UID1000191571,5,13.000345,77.5796095
5557,UID1000193091,5,13.0318251,77.5611479
5558,UID1000182579,5,12.9951,77.5299
